Date,District,Year,Month,DayOfWeek,Rape_Time,Kidnapping and Abduction_Time,Dowry Deaths_Time,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives_Time,Importation of Girls_Time,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Police_Stations,Hospitals,Schools,Area,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Attempt to commit Rape,SafetyScore
2008-04-26,IGI Airport,2008,4,5,22.0,20,14.0,21,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2012-12-04,IGI Airport,2012,12,1,0.0,20,14.0,2,15.0,18.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2004-12-15,IGI Airport,2004,12,2,20.0,22,14.0,0,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2023-07-02,IGI Airport,2023,7,6,3.0,20,14.0,19,13.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2018-06-10,IGI Airport,2018,6,6,20.0,19,14.0,0,19.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2018-07-18,IGI Airport,2018,7,2,23.0,18,14.0,1,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2007-07-21,IGI Airport,2007,7,5,20.0,19,14.0,23,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2011-03-04,IGI Airport,2011,3,4,20.0,19,14.0,21,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2023-02-02,IGI Airport,2023,2,3,20.0,22,14.0,1,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2017-06-20,IGI Airport,2017,6,1,20.0,19,14.0,20,16.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2021-03-25,IGI Airport,2021,3,3,20.0,21,14.0,2,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2017-09-04,IGI Airport,2017,9,0,22.0,22,14.0,1,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2012-08-11,IGI Airport,2012,8,5,0.0,18,14.0,2,19.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2021-01-26,IGI Airport,2021,1,1,0.0,20,14.0,22,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2024-11-15,IGI Airport,2024,11,4,4.0,22,14.0,0,15.0,18.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2014-07-26,IGI Airport,2014,7,5,22.0,23,14.0,0,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2009-06-19,IGI Airport,2009,6,4,20.0,19,14.0,0,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2015-09-22,IGI Airport,2015,9,1,20.0,21,14.0,0,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2020-11-15,IGI Airport,2020,11,6,20.0,22,14.0,20,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2006-03-15,IGI Airport,2006,3,2,20.0,22,14.0,20,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2012-12-19,IGI Airport,2012,12,2,22.0,21,14.0,20,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2004-06-15,IGI Airport,2004,6,1,5.0,18,14.0,0,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2008-06-26,IGI Airport,2008,6,3,4.0,22,14.0,21,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2010-09-03,IGI Airport,2010,9,4,5.0,20,14.0,19,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2008-01-07,IGI Airport,2008,1,0,1.0,18,14.0,1,16.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2007-01-25,IGI Airport,2007,1,3,0.0,21,14.0,0,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2018-02-08,IGI Airport,2018,2,3,0.0,18,14.0,2,10.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2008-09-09,IGI Airport,2008,9,1,1.0,20,14.0,19,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2023-05-25,IGI Airport,2023,5,3,20.0,21,14.0,1,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2022-08-13,IGI Airport,2022,8,5,21.0,23,14.0,2,9.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2017-04-24,IGI Airport,2017,4,0,3.0,21,14.0,23,15.0,19.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2019-10-22,IGI Airport,2019,10,1,23.0,22,14.0,20,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2016-06-04,IGI Airport,2016,6,5,20.0,20,14.0,2,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2012-04-29,IGI Airport,2012,4,6,3.0,21,14.0,2,13.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2012-12-17,IGI Airport,2012,12,0,20.0,21,14.0,18,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2016-08-04,IGI Airport,2016,8,3,20.0,20,14.0,23,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2016-07-08,IGI Airport,2016,7,4,20.0,21,14.0,1,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2022-09-04,IGI Airport,2022,9,6,22.0,23,14.0,1,15.0,19.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2011-11-20,IGI Airport,2011,11,6,20.0,21,14.0,22,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2010-06-30,IGI Airport,2010,6,2,20.0,23,14.0,0,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2020-11-01,IGI Airport,2020,11,6,20.0,19,14.0,2,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2005-06-12,IGI Airport,2005,6,6,23.0,18,14.0,2,10.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2024-11-24,IGI Airport,2024,11,6,5.0,18,14.0,2,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2009-04-01,IGI Airport,2009,4,2,20.0,21,14.0,1,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2007-09-04,IGI Airport,2007,9,1,0.0,22,14.0,23,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2009-09-12,IGI Airport,2009,9,5,21.0,20,14.0,18,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2005-10-05,IGI Airport,2005,10,2,21.0,18,14.0,1,16.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2009-03-30,IGI Airport,2009,3,0,20.0,22,14.0,1,19.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2009-04-04,IGI Airport,2009,4,5,1.0,23,14.0,1,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2023-09-09,IGI Airport,2023,9,5,23.0,19,14.0,19,19.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2004-04-22,IGI Airport,2004,4,3,20.0,21,14.0,18,9.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2012-01-19,IGI Airport,2012,1,3,20.0,19,14.0,1,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2007-11-16,IGI Airport,2007,11,4,0.0,22,14.0,0,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2010-10-20,IGI Airport,2010,10,2,20.0,20,14.0,21,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2020-06-11,IGI Airport,2020,6,3,22.0,21,14.0,22,15.0,18.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2013-11-06,IGI Airport,2013,11,2,4.0,23,14.0,2,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2021-09-02,IGI Airport,2021,9,3,20.0,20,14.0,1,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2014-12-09,IGI Airport,2014,12,1,20.0,20,14.0,21,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2004-08-10,IGI Airport,2004,8,1,20.0,18,14.0,20,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2016-04-01,IGI Airport,2016,4,4,1.0,21,14.0,2,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2021-04-03,IGI Airport,2021,4,5,20.0,18,14.0,2,15.0,18.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2005-10-29,IGI Airport,2005,10,5,2.0,18,14.0,2,15.0,19.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2017-12-19,IGI Airport,2017,12,1,20.0,22,14.0,0,17.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2022-11-02,IGI Airport,2022,11,2,20.0,23,14.0,21,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2021-08-30,IGI Airport,2021,8,0,20.0,23,14.0,1,13.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2024-01-22,IGI Airport,2024,1,0,20.0,21,14.0,20,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2007-08-28,IGI Airport,2007,8,1,20.0,21,14.0,0,16.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2022-08-19,IGI Airport,2022,8,4,3.0,20,14.0,0,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2016-10-04,IGI Airport,2016,10,1,21.0,19,14.0,2,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2012-12-14,IGI Airport,2012,12,4,20.0,19,14.0,1,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2007-03-02,IGI Airport,2007,3,4,5.0,18,14.0,1,15.0,19.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2005-08-22,IGI Airport,2005,8,0,20.0,21,14.0,19,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2019-03-16,IGI Airport,2019,3,5,20.0,20,14.0,2,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2011-07-24,IGI Airport,2011,7,6,20.0,21,14.0,2,9.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2021-08-20,IGI Airport,2021,8,4,1.0,23,14.0,23,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2005-10-17,IGI Airport,2005,10,0,20.0,21,14.0,19,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2015-05-07,IGI Airport,2015,5,3,21.0,22,14.0,2,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2019-09-23,IGI Airport,2019,9,0,20.0,19,14.0,22,13.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2021-06-09,IGI Airport,2021,6,2,22.0,20,14.0,2,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2006-12-17,IGI Airport,2006,12,6,20.0,22,14.0,1,17.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2022-12-19,IGI Airport,2022,12,0,20.0,22,14.0,0,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2014-07-03,IGI Airport,2014,7,3,22.0,20,14.0,19,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2006-04-26,IGI Airport,2006,4,2,0.0,22,14.0,0,15.0,18.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2019-06-22,IGI Airport,2019,6,5,20.0,21,14.0,1,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2016-08-16,IGI Airport,2016,8,1,4.0,20,14.0,23,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2022-05-07,IGI Airport,2022,5,5,5.0,23,14.0,1,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2017-11-14,IGI Airport,2017,11,1,20.0,21,14.0,18,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2019-02-03,IGI Airport,2019,2,6,22.0,20,14.0,0,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2017-04-16,IGI Airport,2017,4,6,4.0,21,14.0,1,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2023-03-28,IGI Airport,2023,3,1,21.0,22,14.0,23,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2010-12-09,IGI Airport,2010,12,3,22.0,20,14.0,1,15.0,19.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2019-03-21,IGI Airport,2019,3,3,20.0,20,14.0,23,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2008-07-09,IGI Airport,2008,7,2,20.0,18,14.0,2,16.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2021-07-08,IGI Airport,2021,7,3,5.0,21,14.0,19,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2007-04-19,IGI Airport,2007,4,3,21.0,21,14.0,2,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2012-01-22,IGI Airport,2012,1,6,0.0,18,14.0,21,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2018-05-29,IGI Airport,2018,5,1,20.0,21,14.0,0,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2007-05-09,IGI Airport,2007,5,2,5.0,20,14.0,2,10.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2005-11-29,IGI Airport,2005,11,1,2.0,21,14.0,21,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2004-04-03,IGI Airport,2004,4,5,20.0,21,14.0,19,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2019-07-06,IGI Airport,2019,7,5,20.0,19,14.0,0,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2004-03-26,IGI Airport,2004,3,4,20.0,20,14.0,0,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2011-09-21,IGI Airport,2011,9,2,5.0,23,14.0,18,9.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2010-10-17,IGI Airport,2010,10,6,20.0,19,14.0,23,15.0,19.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2012-02-20,IGI Airport,2012,2,0,20.0,23,14.0,2,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2011-03-20,IGI Airport,2011,3,6,0.0,22,14.0,22,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2019-05-24,IGI Airport,2019,5,4,20.0,18,14.0,1,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2017-04-22,IGI Airport,2017,4,5,22.0,19,14.0,1,16.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2010-04-20,IGI Airport,2010,4,1,0.0,19,14.0,1,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2018-07-25,IGI Airport,2018,7,2,1.0,23,14.0,0,10.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2004-12-02,IGI Airport,2004,12,3,20.0,22,14.0,1,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2004-06-01,IGI Airport,2004,6,1,4.0,21,14.0,2,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2023-10-02,IGI Airport,2023,10,0,20.0,22,14.0,20,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2005-08-11,IGI Airport,2005,8,3,4.0,22,14.0,20,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2006-02-21,IGI Airport,2006,2,1,20.0,23,14.0,20,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2007-10-23,IGI Airport,2007,10,1,20.0,19,14.0,20,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2005-06-27,IGI Airport,2005,6,0,20.0,21,14.0,21,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2021-03-06,IGI Airport,2021,3,5,20.0,21,14.0,1,18.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2019-11-18,IGI Airport,2019,11,0,22.0,18,14.0,23,9.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2017-02-24,IGI Airport,2017,2,4,20.0,23,14.0,0,10.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2016-10-22,IGI Airport,2016,10,5,20.0,20,14.0,1,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2014-01-29,IGI Airport,2014,1,2,0.0,21,14.0,18,19.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2006-04-21,IGI Airport,2006,4,4,20.0,23,14.0,2,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2021-01-19,IGI Airport,2021,1,1,1.0,21,14.0,20,15.0,19.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2017-02-08,IGI Airport,2017,2,2,20.0,23,14.0,22,21.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2020-01-19,IGI Airport,2020,1,6,20.0,23,14.0,2,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2014-02-09,IGI Airport,2014,2,6,20.0,20,14.0,23,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2017-07-13,IGI Airport,2017,7,3,2.0,21,14.0,23,15.0,20.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2007-09-28,IGI Airport,2007,9,4,23.0,19,14.0,21,10.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2009-07-21,IGI Airport,2009,7,1,3.0,21,14.0,23,15.0,23.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2007-03-29,IGI Airport,2007,3,3,20.0,20,14.0,2,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2016-02-07,IGI Airport,2016,2,6,20.0,19,14.0,18,9.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2008-10-18,IGI Airport,2008,10,5,23.0,22,14.0,2,19.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2022-03-09,IGI Airport,2022,3,2,20.0,23,14.0,18,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2023-04-25,IGI Airport,2023,4,1,1.0,20,14.0,19,19.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2017-05-25,IGI Airport,2017,5,3,20.0,20,14.0,20,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2022-01-11,IGI Airport,2022,1,1,3.0,19,14.0,21,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2015-09-16,IGI Airport,2015,9,2,20.0,19,14.0,18,13.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2016-09-23,IGI Airport,2016,9,4,4.0,21,14.0,21,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2014-04-01,IGI Airport,2014,4,1,2.0,21,14.0,22,15.0,18.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2008-06-11,IGI Airport,2008,6,2,21.0,18,14.0,21,15.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2020-04-13,IGI Airport,2020,4,0,23.0,23,14.0,1,12.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2005-08-16,IGI Airport,2005,8,1,21.0,23,14.0,23,15.0,22.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2008-08-12,IGI Airport,2008,8,1,0.0,21,14.0,22,15.0,18.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,7,0,1,0,0,5.0
2007-05-12,IGI Airport,2007,5,5,20.0,21,14.0,19,16.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2013-06-26,IGI Airport,2013,6,2,20.0,21,14.0,19,13.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2010-10-19,IGI Airport,2010,10,1,20.0,21,14.0,20,20.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
2010-01-14,IGI Airport,2010,1,3,20.0,20,14.0,18,11.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,0,1,0,9,5,0,0,0,4.994067482387838
2004-06-07,IGI Airport,2004,6,0,1.0,21,14.0,21,14.0,21.0,,20.0,85.0,3.5,500000,2,1,0.0,5.0,1,2,0,11,6,0,0,0,4.986651835372636
