Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes,DayOfWeek,Month,IsWeekend
2025-01-11,2025,IGI Airport,1,1398.0,2,1235,0,896.0224489795918,7,153,0,937.2809210526316,1,1344.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,1,1
2011-06-02,2011,IGI Airport,1,36.0,2,1235,0,896.0224489795918,11,146,6,1226.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,3,6,0
2017-09-08,2017,IGI Airport,0,750.4590379248071,1,1338,0,896.0224489795918,9,35,5,607.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,9,0
2019-07-30,2019,IGI Airport,1,308.0,2,1228,0,896.0224489795918,11,15,6,831.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,7,0
2005-12-25,2005,IGI Airport,1,1298.0,2,1385,0,896.0224489795918,7,1136,0,937.2809210526316,1,1275.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,6,12,1
2010-06-15,2010,IGI Airport,1,1207.0,2,1180,0,896.0224489795918,7,1432,0,937.2809210526316,1,1321.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,1,6,0
2013-03-21,2013,IGI Airport,1,1293.0,2,1256,0,896.0224489795918,11,55,6,1181.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,3,3,0
2024-03-14,2024,IGI Airport,0,750.4590379248071,1,1414,0,896.0224489795918,9,1419,5,992.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,3,3,0
2017-11-29,2017,IGI Airport,1,46.0,2,1153,0,896.0224489795918,11,170,6,1088.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,2,11,0
2008-09-30,2008,IGI Airport,1,1221.0,2,1290,0,896.0224489795918,11,1201,6,1168.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,9,0
2010-10-08,2010,IGI Airport,0,750.4590379248071,1,1270,0,896.0224489795918,9,41,5,773.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,10,0
2007-07-13,2007,IGI Airport,1,176.0,2,1349,0,896.0224489795918,11,1418,6,743.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,4,7,0
2006-12-07,2006,IGI Airport,0,750.4590379248071,1,1215,0,896.0224489795918,9,1132,5,608.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,3,12,0
2022-09-18,2022,IGI Airport,0,750.4590379248071,1,1202,0,896.0224489795918,9,46,5,754.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,9,1
2005-04-29,2005,IGI Airport,1,1356.0,2,1258,0,896.0224489795918,11,1181,6,1266.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,4,4,0
2020-07-01,2020,IGI Airport,0,750.4590379248071,1,1374,0,896.0224489795918,9,52,5,1288.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,2,7,0
2017-06-18,2017,IGI Airport,0,750.4590379248071,1,1366,0,896.0224489795918,9,44,5,776.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,6,1
2012-11-28,2012,IGI Airport,0,750.4590379248071,1,1151,0,896.0224489795918,9,39,5,1316.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,2,11,0
2019-08-14,2019,IGI Airport,1,1213.0,2,1402,0,896.0224489795918,7,27,0,937.2809210526316,1,1174.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,2,8,0
2016-06-01,2016,IGI Airport,1,1340.0,2,1351,0,896.0224489795918,11,112,6,975.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,2,6,0
2007-03-25,2007,IGI Airport,0,750.4590379248071,1,1415,0,896.0224489795918,9,1299,5,1287.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,3,1
2005-05-01,2005,IGI Airport,0,750.4590379248071,1,1170,0,896.0224489795918,9,1142,5,1068.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,5,1
2015-05-15,2015,IGI Airport,0,750.4590379248071,1,1180,0,896.0224489795918,9,1274,5,1019.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,5,0
2019-02-19,2019,IGI Airport,1,280.0,2,1216,0,896.0224489795918,11,19,6,785.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,2,0
2004-10-29,2004,IGI Airport,0,750.4590379248071,1,1185,0,896.0224489795918,9,72,5,776.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,10,0
2006-06-03,2006,IGI Airport,1,1299.0,2,1190,0,896.0224489795918,7,1435,0,937.2809210526316,1,1232.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,6,1
2004-03-05,2004,IGI Airport,1,63.0,2,1392,0,896.0224489795918,7,90,0,937.2809210526316,1,1177.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,4,3,0
2021-05-10,2021,IGI Airport,1,166.0,2,1228,0,896.0224489795918,7,1241,0,937.2809210526316,1,1237.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,0,5,0
2012-03-17,2012,IGI Airport,1,1265.0,2,1169,0,896.0224489795918,7,178,0,937.2809210526316,1,1399.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,3,1
2011-11-05,2011,IGI Airport,0,750.4590379248071,1,1120,0,896.0224489795918,9,113,5,816.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,11,1
2005-06-06,2005,IGI Airport,1,231.0,2,1260,0,896.0224489795918,11,65,6,802.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,0,6,0
2022-06-22,2022,IGI Airport,1,1284.0,2,1172,0,896.0224489795918,7,9,0,937.2809210526316,1,1189.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,2,6,0
2006-08-18,2006,IGI Airport,0,750.4590379248071,1,1287,0,896.0224489795918,9,166,5,803.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,8,0
2009-12-10,2009,IGI Airport,1,1233.0,2,1233,0,896.0224489795918,7,1410,0,937.2809210526316,1,1245.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,3,12,0
2024-04-04,2024,IGI Airport,1,1395.0,2,1170,0,896.0224489795918,11,1121,6,1114.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,3,4,0
2022-11-03,2022,IGI Airport,1,1281.0,2,1283,0,896.0224489795918,7,1237,0,937.2809210526316,1,1265.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,3,11,0
2024-10-05,2024,IGI Airport,0,750.4590379248071,1,1217,0,896.0224489795918,9,1264,5,1243.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,10,1
2010-09-15,2010,IGI Airport,1,1224.0,2,1306,0,896.0224489795918,7,1400,0,937.2809210526316,1,1351.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,2,9,0
2007-03-20,2007,IGI Airport,1,1351.0,2,1280,0,896.0224489795918,7,1119,0,937.2809210526316,1,1119.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,1,3,0
2007-02-14,2007,IGI Airport,1,1213.0,2,1164,0,896.0224489795918,11,122,6,908.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,2,2,0
2019-07-20,2019,IGI Airport,0,750.4590379248071,1,1341,0,896.0224489795918,9,1170,5,1186.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,7,1
2019-10-23,2019,IGI Airport,1,203.0,2,1418,0,896.0224489795918,7,23,0,937.2809210526316,1,1307.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,2,10,0
2012-01-28,2012,IGI Airport,1,1433.0,2,1201,0,896.0224489795918,7,1263,0,937.2809210526316,1,1374.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,1,1
2024-11-13,2024,IGI Airport,0,750.4590379248071,1,1299,0,896.0224489795918,9,154,5,853.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,2,11,0
2008-05-18,2008,IGI Airport,1,1241.0,2,1335,0,896.0224489795918,11,1357,6,1030.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,6,5,1
2011-12-03,2011,IGI Airport,1,76.0,2,1273,0,896.0224489795918,7,49,0,937.2809210526316,1,1416.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,12,1
2009-02-08,2009,IGI Airport,0,750.4590379248071,1,1310,0,896.0224489795918,9,1332,5,1099.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,2,1
2018-04-06,2018,IGI Airport,0,750.4590379248071,1,1129,0,896.0224489795918,9,1107,5,637.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,4,0
2016-02-26,2016,IGI Airport,1,11.0,2,1160,0,896.0224489795918,7,1237,0,937.2809210526316,1,1137.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,4,2,0
2020-08-15,2020,IGI Airport,1,1384.0,2,1103,0,896.0224489795918,11,114,6,750.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,5,8,1
2005-05-07,2005,IGI Airport,0,750.4590379248071,1,1283,0,896.0224489795918,9,89,5,834.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,5,1
2012-07-24,2012,IGI Airport,1,206.0,2,1115,0,896.0224489795918,11,1269,6,1215.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,7,0
2011-04-19,2011,IGI Airport,1,1200.0,2,1320,0,896.0224489795918,7,103,0,937.2809210526316,1,1110.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,1,4,0
2016-04-09,2016,IGI Airport,1,164.0,2,1328,0,896.0224489795918,7,179,0,937.2809210526316,1,1394.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,4,1
2007-05-20,2007,IGI Airport,0,750.4590379248071,1,1437,0,896.0224489795918,9,1188,5,1248.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,5,1
2009-10-19,2009,IGI Airport,1,284.0,2,1281,0,896.0224489795918,11,1339,6,636.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,0,10,0
2008-12-04,2008,IGI Airport,1,172.0,2,1363,0,896.0224489795918,7,178,0,937.2809210526316,1,1254.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,3,12,0
2007-12-24,2007,IGI Airport,0,750.4590379248071,1,1277,0,896.0224489795918,9,170,5,1010.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,0,12,0
2014-07-05,2014,IGI Airport,1,152.0,2,1301,0,896.0224489795918,11,148,6,1043.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,5,7,1
2012-11-03,2012,IGI Airport,0,750.4590379248071,1,1251,0,896.0224489795918,9,167,5,817.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,11,1
2007-01-22,2007,IGI Airport,1,251.0,2,1430,0,896.0224489795918,11,1247,6,854.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,0,1,0
2015-11-18,2015,IGI Airport,1,66.0,2,1169,0,896.0224489795918,7,1130,0,937.2809210526316,1,1387.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,2,11,0
2008-04-25,2008,IGI Airport,1,13.0,2,1325,0,896.0224489795918,7,141,0,937.2809210526316,1,1175.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,4,4,0
2019-12-16,2019,IGI Airport,1,1264.0,2,1340,0,896.0224489795918,7,62,0,937.2809210526316,1,1344.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,0,12,0
2020-10-14,2020,IGI Airport,0,750.4590379248071,1,1253,0,896.0224489795918,9,1086,5,678.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,2,10,0
2016-05-27,2016,IGI Airport,0,750.4590379248071,1,1183,0,896.0224489795918,9,58,5,1290.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,5,0
2007-06-24,2007,IGI Airport,1,4.0,2,1156,0,896.0224489795918,11,1435,6,1185.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,6,6,1
2004-04-02,2004,IGI Airport,1,216.0,2,1412,0,896.0224489795918,11,1404,6,625.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,4,4,0
2006-09-28,2006,IGI Airport,1,33.0,2,1347,0,896.0224489795918,7,162,0,937.2809210526316,1,1406.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,3,9,0
2010-10-29,2010,IGI Airport,1,1405.0,2,1272,0,896.0224489795918,7,5,0,937.2809210526316,1,1408.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,4,10,0
2024-10-14,2024,IGI Airport,1,277.0,2,1121,0,896.0224489795918,7,1308,0,937.2809210526316,1,1178.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,0,10,0
2005-07-09,2005,IGI Airport,1,1400.0,2,1330,0,896.0224489795918,7,87,0,937.2809210526316,1,1253.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,7,1
2016-03-15,2016,IGI Airport,1,150.0,2,1200,0,896.0224489795918,11,1226,6,870.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,3,0
2005-01-05,2005,IGI Airport,1,16.0,2,1339,0,896.0224489795918,7,142,0,937.2809210526316,1,1188.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,2,1,0
2017-02-06,2017,IGI Airport,1,72.0,2,1358,0,896.0224489795918,11,111,6,593.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,0,2,0
2008-01-03,2008,IGI Airport,1,1355.0,2,1234,0,896.0224489795918,11,1269,6,1315.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,3,1,0
2014-02-01,2014,IGI Airport,1,1385.0,2,1393,0,896.0224489795918,11,1198,6,710.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,5,2,1
2024-08-04,2024,IGI Airport,0,750.4590379248071,1,1235,0,896.0224489795918,9,1254,5,551.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,8,1
2021-09-05,2021,IGI Airport,0,750.4590379248071,1,1222,0,896.0224489795918,9,1219,5,687.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,9,1
2007-11-17,2007,IGI Airport,0,750.4590379248071,1,1405,0,896.0224489795918,9,104,5,924.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,11,1
2022-03-08,2022,IGI Airport,1,358.0,2,1354,0,896.0224489795918,11,1324,6,1306.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,3,0
2007-07-28,2007,IGI Airport,1,1270.0,2,1085,0,896.0224489795918,7,1198,0,937.2809210526316,1,1274.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,7,1
2011-06-29,2011,IGI Airport,1,107.0,2,1323,0,896.0224489795918,11,30,6,1192.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,2,6,0
2018-12-11,2018,IGI Airport,0,750.4590379248071,1,1387,0,896.0224489795918,9,161,5,1077.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,1,12,0
2006-09-12,2006,IGI Airport,1,127.0,2,1354,0,896.0224489795918,7,1098,0,937.2809210526316,1,1230.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,1,9,0
2017-07-15,2017,IGI Airport,0,750.4590379248071,1,1101,0,896.0224489795918,9,121,5,1050.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,7,1
2017-08-16,2017,IGI Airport,0,750.4590379248071,1,1184,0,896.0224489795918,9,1165,5,908.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,2,8,0
2013-11-02,2013,IGI Airport,1,124.0,2,1415,0,896.0224489795918,7,31,0,937.2809210526316,1,1102.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,11,1
2013-05-26,2013,IGI Airport,1,342.0,2,1374,0,896.0224489795918,7,55,0,937.2809210526316,1,1319.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,6,5,1
2007-06-27,2007,IGI Airport,1,231.0,2,1141,0,896.0224489795918,11,1170,6,1037.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,2,6,0
2021-06-22,2021,IGI Airport,0,750.4590379248071,1,1187,0,896.0224489795918,9,68,5,568.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,1,6,0
2021-09-19,2021,IGI Airport,1,1283.0,2,1150,0,896.0224489795918,11,1194,6,760.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,6,9,1
2007-03-18,2007,IGI Airport,1,128.0,2,1342,0,896.0224489795918,7,113,0,937.2809210526316,1,1146.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,6,3,1
2015-10-15,2015,IGI Airport,1,1317.0,2,1290,0,896.0224489795918,11,52,6,972.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,3,10,0
2014-12-27,2014,IGI Airport,1,1285.0,2,1337,0,896.0224489795918,7,1309,0,937.2809210526316,1,1325.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,12,1
2013-04-20,2013,IGI Airport,0,750.4590379248071,1,1211,0,896.0224489795918,9,1175,5,869.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,4,1
2009-05-05,2009,IGI Airport,1,29.0,2,1428,0,896.0224489795918,7,1323,0,937.2809210526316,1,1378.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,1,5,0
2008-02-08,2008,IGI Airport,1,1268.0,2,1362,0,896.0224489795918,11,113,6,540.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,4,2,0
2022-02-11,2022,IGI Airport,1,261.0,2,1233,0,896.0224489795918,7,43,0,937.2809210526316,1,1341.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,4,2,0
2024-10-10,2024,IGI Airport,1,1321.0,2,1148,0,896.0224489795918,11,1306,6,1191.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,3,10,0
2011-12-10,2011,IGI Airport,1,8.0,2,1423,0,896.0224489795918,11,162,6,582.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,5,12,1
2023-01-10,2023,IGI Airport,1,1268.0,2,1346,0,896.0224489795918,11,155,6,885.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,1,0
2023-02-16,2023,IGI Airport,0,750.4590379248071,1,1421,0,896.0224489795918,9,12,5,1279.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,3,2,0
2004-02-18,2004,IGI Airport,1,1423.0,2,1268,0,896.0224489795918,7,1115,0,937.2809210526316,1,1234.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,2,2,0
2017-10-22,2017,IGI Airport,1,1377.0,2,1376,0,896.0224489795918,11,15,6,764.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,6,10,1
2013-03-23,2013,IGI Airport,0,750.4590379248071,1,1316,0,896.0224489795918,9,176,5,1174.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,3,1
2011-12-06,2011,IGI Airport,1,1261.0,2,1105,0,896.0224489795918,11,1247,6,647.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,1,12,0
2013-10-15,2013,IGI Airport,1,1412.0,2,1406,0,896.0224489795918,7,1417,0,937.2809210526316,1,1148.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,1,10,0
2017-03-25,2017,IGI Airport,1,1369.0,2,1227,0,896.0224489795918,7,1205,0,937.2809210526316,1,1129.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,5,3,1
2022-03-06,2022,IGI Airport,0,750.4590379248071,1,1295,0,896.0224489795918,9,1199,5,1094.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,3,1
2013-04-07,2013,IGI Airport,0,750.4590379248071,1,1151,0,896.0224489795918,9,1347,5,1180.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,4,1
2004-02-16,2004,IGI Airport,1,1312.0,2,1187,0,896.0224489795918,11,130,6,1185.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,0,2,0
2011-04-11,2011,IGI Airport,1,1290.0,2,1216,0,896.0224489795918,11,106,6,640.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,20,0,4,0
2024-06-28,2024,IGI Airport,1,1218.0,2,1293,0,896.0224489795918,7,21,0,937.2809210526316,1,1143.0,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,11,4,6,0
2006-11-05,2006,IGI Airport,0,750.4590379248071,1,1164,0,896.0224489795918,9,1181,5,759.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,6,11,1
2023-10-19,2023,IGI Airport,0,750.4590379248071,1,1439,0,896.0224489795918,9,1402,5,843.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,3,10,0
2015-02-06,2015,IGI Airport,0,750.4590379248071,1,1118,0,896.0224489795918,9,1360,5,611.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,4,2,0
2004-01-08,2004,IGI Airport,0,750.4590379248071,1,1286,0,896.0224489795918,9,1350,5,1150.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,3,1,0
2021-06-12,2021,IGI Airport,0,750.4590379248071,1,1317,0,896.0224489795918,9,160,5,651.0,0,1260.6690561529272,0,,0,747.5991379310345,85.0,3.5,500000,28.5562,77.1,2,1,0.0,5.0,15,5,6,1
