Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes
03-09-2021,2021,IGI Airport,1,23:20,2,22:08,0,NA,11,18:37,6,19:32,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
09-04-2004,2004,IGI Airport,0,NA,1,18:37,0,NA,9,20:50,5,14:21,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
12-12-2019,2019,IGI Airport,0,NA,1,23:04,0,NA,9,00:36,5,19:28,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
25-08-2004,2004,IGI Airport,0,NA,1,18:34,0,NA,9,20:09,5,13:35,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
14-08-2023,2023,IGI Airport,1,00:14,2,19:16,0,NA,7,23:41,0,NA,1,18:16,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
26-04-2008,2008,IGI Airport,1,22:15,2,20:13,0,NA,7,21:28,0,NA,1,21:59,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
04-12-2012,2012,IGI Airport,1,00:58,2,20:54,0,NA,7,02:54,0,NA,1,18:00,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
15-12-2004,2004,IGI Airport,0,NA,1,22:10,0,NA,9,00:57,5,20:47,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
02-07-2023,2023,IGI Airport,1,03:11,2,20:42,0,NA,11,19:58,6,13:34,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
10-06-2018,2018,IGI Airport,0,NA,1,19:06,0,NA,9,00:07,5,19:56,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
18-07-2018,2018,IGI Airport,1,23:17,2,18:12,0,NA,11,01:44,6,11:18,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
21-07-2007,2007,IGI Airport,0,NA,1,19:42,0,NA,9,23:14,5,21:38,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
04-03-2011,2011,IGI Airport,0,NA,1,19:38,0,NA,9,21:30,5,18:57,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
02-02-2023,2023,IGI Airport,1,20:34,2,22:19,0,NA,11,01:40,6,20:14,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
20-06-2017,2017,IGI Airport,0,NA,1,19:10,0,NA,9,20:20,5,16:23,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
25-03-2021,2021,IGI Airport,0,NA,1,21:50,0,NA,9,02:59,5,18:19,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
04-09-2017,2017,IGI Airport,1,22:32,2,22:54,0,NA,11,01:42,6,15:36,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
11-08-2012,2012,IGI Airport,1,00:43,2,18:44,0,NA,11,02:48,6,19:43,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
26-01-2021,2021,IGI Airport,1,00:57,2,20:09,0,NA,7,22:05,0,NA,1,22:06,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
15-11-2024,2024,IGI Airport,1,04:19,2,22:21,0,NA,7,00:52,0,NA,1,18:04,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
26-07-2014,2014,IGI Airport,1,22:18,2,23:10,0,NA,11,00:01,6,21:06,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
19-06-2009,2009,IGI Airport,0,NA,1,19:38,0,NA,9,00:36,5,14:24,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
22-09-2015,2015,IGI Airport,1,20:44,2,21:53,0,NA,7,00:46,0,NA,1,21:46,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
15-11-2020,2020,IGI Airport,0,NA,1,22:52,0,NA,9,20:30,5,21:19,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
15-03-2006,2006,IGI Airport,1,20:33,2,22:45,0,NA,7,20:51,0,NA,1,23:21,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
19-12-2012,2012,IGI Airport,1,22:00,2,21:36,0,NA,7,20:34,0,NA,1,22:03,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
15-06-2004,2004,IGI Airport,1,05:18,2,18:08,0,NA,11,00:14,6,14:30,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
26-06-2008,2008,IGI Airport,1,04:16,2,22:37,0,NA,11,21:01,6,18:43,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
03-09-2010,2010,IGI Airport,1,05:36,2,20:53,0,NA,7,19:54,0,NA,1,20:00,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
07-01-2008,2008,IGI Airport,1,01:42,2,18:30,0,NA,11,01:31,6,16:32,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
25-01-2007,2007,IGI Airport,1,00:48,2,21:03,0,NA,7,00:25,0,NA,1,22:52,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
08-02-2018,2018,IGI Airport,1,00:54,2,18:52,0,NA,11,02:34,6,10:28,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
09-09-2008,2008,IGI Airport,1,01:16,2,20:45,0,NA,7,19:57,0,NA,1,23:05,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
25-05-2023,2023,IGI Airport,0,NA,1,21:02,0,NA,9,01:28,5,11:07,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
13-08-2022,2022,IGI Airport,1,21:28,2,23:20,0,NA,11,02:31,6,09:17,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
24-04-2017,2017,IGI Airport,1,03:49,2,21:36,0,NA,7,23:04,0,NA,1,19:56,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
22-10-2019,2019,IGI Airport,1,23:44,2,22:33,0,NA,11,20:33,6,12:11,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
04-06-2016,2016,IGI Airport,1,20:14,2,20:08,0,NA,11,02:44,6,21:53,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
29-04-2012,2012,IGI Airport,1,03:26,2,21:10,0,NA,11,02:50,6,13:14,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
17-12-2012,2012,IGI Airport,0,NA,1,21:46,0,NA,9,18:39,5,21:07,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
04-08-2016,2016,IGI Airport,0,NA,1,20:17,0,NA,9,23:13,5,11:43,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
08-07-2016,2016,IGI Airport,0,NA,1,21:02,0,NA,9,01:45,5,20:37,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
04-09-2022,2022,IGI Airport,1,22:03,2,23:05,0,NA,7,01:36,0,NA,1,19:17,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
20-11-2011,2011,IGI Airport,0,NA,1,21:41,0,NA,9,22:53,5,20:29,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
30-06-2010,2010,IGI Airport,0,NA,1,23:30,0,NA,9,00:30,5,18:38,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
01-11-2020,2020,IGI Airport,1,20:27,2,19:52,0,NA,11,02:41,6,20:26,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
12-06-2005,2005,IGI Airport,1,23:15,2,18:50,0,NA,11,02:31,6,10:50,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
24-11-2024,2024,IGI Airport,1,05:17,2,18:05,0,NA,7,02:54,0,NA,1,22:18,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
01-04-2009,2009,IGI Airport,0,NA,1,21:41,0,NA,9,01:46,5,14:35,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
04-09-2007,2007,IGI Airport,1,00:05,2,22:52,0,NA,7,23:18,0,NA,1,20:04,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
12-09-2009,2009,IGI Airport,1,21:29,2,20:56,0,NA,11,18:02,6,21:05,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
05-10-2005,2005,IGI Airport,1,21:17,2,18:53,0,NA,11,01:29,6,16:12,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
30-03-2009,2009,IGI Airport,0,NA,1,22:33,0,NA,9,01:41,5,19:30,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
04-04-2009,2009,IGI Airport,1,01:12,2,23:26,0,NA,11,01:48,6,14:17,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
09-09-2023,2023,IGI Airport,1,23:51,2,19:21,0,NA,11,19:40,6,19:46,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
22-04-2004,2004,IGI Airport,1,20:55,2,21:57,0,NA,11,18:05,6,09:13,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
19-01-2012,2012,IGI Airport,0,NA,1,19:03,0,NA,9,01:10,5,15:14,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
16-11-2007,2007,IGI Airport,1,00:40,2,22:59,0,NA,11,00:38,6,14:28,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
20-10-2010,2010,IGI Airport,0,NA,1,20:29,0,NA,9,21:33,5,18:03,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
11-06-2020,2020,IGI Airport,1,22:29,2,21:19,0,NA,7,22:32,0,NA,1,18:40,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
06-11-2013,2013,IGI Airport,1,04:53,2,23:54,0,NA,7,02:42,0,NA,1,23:29,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
02-09-2021,2021,IGI Airport,0,NA,1,20:42,0,NA,9,01:55,5,18:43,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
09-12-2014,2014,IGI Airport,1,20:08,2,20:43,0,NA,7,21:16,0,NA,1,22:54,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
10-08-2004,2004,IGI Airport,0,NA,1,18:54,0,NA,9,20:24,5,15:48,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
01-04-2016,2016,IGI Airport,1,01:34,2,21:15,0,NA,7,02:50,0,NA,1,20:42,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
03-04-2021,2021,IGI Airport,1,20:24,2,18:02,0,NA,7,02:31,0,NA,1,18:31,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
29-10-2005,2005,IGI Airport,1,02:02,2,18:45,0,NA,7,02:59,0,NA,1,19:14,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
19-12-2017,2017,IGI Airport,0,NA,1,22:11,0,NA,9,00:08,5,17:51,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
02-11-2022,2022,IGI Airport,0,NA,1,23:00,0,NA,9,21:38,5,18:18,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
30-08-2021,2021,IGI Airport,0,NA,1,23:25,0,NA,9,01:51,5,13:59,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
22-01-2024,2024,IGI Airport,0,NA,1,21:06,0,NA,9,20:05,5,20:54,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
28-08-2007,2007,IGI Airport,0,NA,1,21:52,0,NA,9,00:00,5,16:01,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
19-08-2022,2022,IGI Airport,1,03:13,2,20:52,0,NA,11,00:32,6,15:11,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
04-10-2016,2016,IGI Airport,1,21:04,2,19:15,0,NA,7,02:44,0,NA,1,21:46,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
14-12-2012,2012,IGI Airport,0,NA,1,19:48,0,NA,9,01:13,5,18:41,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
02-03-2007,2007,IGI Airport,1,05:26,2,18:22,0,NA,7,01:00,0,NA,1,19:43,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
22-08-2005,2005,IGI Airport,0,NA,1,21:52,0,NA,9,19:38,5,18:29,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
16-03-2019,2019,IGI Airport,1,20:04,2,20:24,0,NA,7,02:25,0,NA,1,20:54,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
24-07-2011,2011,IGI Airport,0,NA,1,21:34,0,NA,9,02:23,5,09:05,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
20-08-2021,2021,IGI Airport,1,01:52,2,23:29,0,NA,11,23:05,6,18:00,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
17-10-2005,2005,IGI Airport,1,20:49,2,21:18,0,NA,11,19:23,6,12:11,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
07-05-2015,2015,IGI Airport,1,21:04,2,22:15,0,NA,7,02:31,0,NA,1,23:57,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
23-09-2019,2019,IGI Airport,0,NA,1,19:22,0,NA,9,22:06,5,13:12,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
09-06-2021,2021,IGI Airport,1,22:57,2,20:38,0,NA,7,02:48,0,NA,1,23:42,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
17-12-2006,2006,IGI Airport,0,NA,1,22:10,0,NA,9,01:08,5,17:53,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
19-12-2022,2022,IGI Airport,0,NA,1,22:08,0,NA,9,00:48,5,11:05,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
03-07-2014,2014,IGI Airport,1,22:02,2,20:17,0,NA,7,19:04,0,NA,1,20:17,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
26-04-2006,2006,IGI Airport,1,00:07,2,22:34,0,NA,7,00:26,0,NA,1,18:15,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
22-06-2019,2019,IGI Airport,0,NA,1,21:11,0,NA,9,01:32,5,14:41,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
16-08-2016,2016,IGI Airport,1,04:26,2,20:46,0,NA,7,23:03,0,NA,1,23:59,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
07-05-2022,2022,IGI Airport,1,05:18,2,23:13,0,NA,11,01:11,6,18:11,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
14-11-2017,2017,IGI Airport,0,NA,1,21:15,0,NA,9,18:38,5,18:40,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
03-02-2019,2019,IGI Airport,1,22:22,2,20:31,0,NA,7,00:13,0,NA,1,22:46,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
16-04-2017,2017,IGI Airport,1,04:45,2,21:19,0,NA,7,01:24,0,NA,1,20:14,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
28-03-2023,2023,IGI Airport,1,21:32,2,22:49,0,NA,7,23:22,0,NA,1,20:57,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
09-12-2010,2010,IGI Airport,1,22:27,2,20:03,0,NA,7,01:06,0,NA,1,19:00,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
21-03-2019,2019,IGI Airport,0,NA,1,20:59,0,NA,9,23:09,5,18:22,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
09-07-2008,2008,IGI Airport,0,NA,1,18:58,0,NA,9,02:17,5,16:30,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
08-07-2021,2021,IGI Airport,1,05:52,2,21:07,0,NA,11,19:04,6,18:40,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
19-04-2007,2007,IGI Airport,1,21:10,2,21:06,0,NA,11,02:21,6,18:45,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
22-01-2012,2012,IGI Airport,1,00:24,2,18:32,0,NA,7,21:14,0,NA,1,23:54,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
29-05-2018,2018,IGI Airport,0,NA,1,21:26,0,NA,9,00:16,5,11:43,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
09-05-2007,2007,IGI Airport,1,05:37,2,20:40,0,NA,11,02:38,6,10:13,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
29-11-2005,2005,IGI Airport,1,02:25,2,21:50,0,NA,11,21:23,6,12:08,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
03-04-2004,2004,IGI Airport,0,NA,1,21:08,0,NA,9,19:52,5,12:58,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
06-07-2019,2019,IGI Airport,0,NA,1,19:06,0,NA,9,00:02,5,18:48,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
26-03-2004,2004,IGI Airport,0,NA,1,20:58,0,NA,9,00:59,5,12:24,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
21-09-2011,2011,IGI Airport,1,05:03,2,23:34,0,NA,11,18:24,6,09:19,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
17-10-2010,2010,IGI Airport,1,20:25,2,19:58,0,NA,7,23:18,0,NA,1,19:01,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
20-02-2012,2012,IGI Airport,1,20:23,2,23:33,0,NA,7,02:01,0,NA,1,20:35,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
20-03-2011,2011,IGI Airport,1,00:57,2,22:01,0,NA,7,22:23,0,NA,1,20:35,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
24-05-2019,2019,IGI Airport,0,NA,1,18:18,0,NA,9,01:37,5,20:12,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
22-04-2017,2017,IGI Airport,1,22:02,2,19:09,0,NA,11,01:50,6,16:03,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
20-04-2010,2010,IGI Airport,1,00:31,2,19:56,0,NA,7,01:42,0,NA,1,20:51,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
25-07-2018,2018,IGI Airport,1,01:45,2,23:30,0,NA,11,00:44,6,10:52,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
02-12-2004,2004,IGI Airport,0,NA,1,22:00,0,NA,9,01:27,5,11:23,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
01-06-2004,2004,IGI Airport,1,04:01,2,21:11,0,NA,7,02:57,0,NA,1,22:37,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
02-10-2023,2023,IGI Airport,0,NA,1,22:23,0,NA,9,20:27,5,11:52,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
11-08-2005,2005,IGI Airport,1,04:35,2,22:24,0,NA,7,20:32,0,NA,1,23:52,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
21-02-2006,2006,IGI Airport,0,NA,1,23:36,0,NA,9,20:41,5,14:35,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
23-10-2007,2007,IGI Airport,1,20:30,2,19:24,0,NA,7,20:22,0,NA,1,23:07,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
27-06-2005,2005,IGI Airport,0,NA,1,21:31,0,NA,9,21:35,5,21:46,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
06-03-2021,2021,IGI Airport,0,NA,1,21:20,0,NA,9,01:19,5,18:26,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
18-11-2019,2019,IGI Airport,1,22:59,2,18:50,0,NA,11,23:37,6,09:21,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
24-02-2017,2017,IGI Airport,0,NA,1,23:12,0,NA,9,00:56,5,10:37,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
22-10-2016,2016,IGI Airport,0,NA,1,20:15,0,NA,9,01:13,5,12:19,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
29-01-2014,2014,IGI Airport,1,00:09,2,21:21,0,NA,11,18:42,6,19:54,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
21-04-2006,2006,IGI Airport,0,NA,1,23:21,0,NA,9,02:17,5,14:24,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
19-01-2021,2021,IGI Airport,1,01:09,2,21:52,0,NA,7,20:46,0,NA,1,19:34,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
08-02-2017,2017,IGI Airport,1,20:43,2,23:00,0,NA,11,22:20,6,21:53,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
19-01-2020,2020,IGI Airport,0,NA,1,23:44,0,NA,9,02:15,5,14:26,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
09-02-2014,2014,IGI Airport,0,NA,1,20:05,0,NA,9,23:52,5,12:54,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
13-07-2017,2017,IGI Airport,1,02:17,2,21:50,0,NA,7,23:22,0,NA,1,20:16,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
28-09-2007,2007,IGI Airport,1,23:22,2,19:26,0,NA,11,21:55,6,10:54,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
21-07-2009,2009,IGI Airport,1,03:50,2,21:03,0,NA,7,23:16,0,NA,1,23:10,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
29-03-2007,2007,IGI Airport,1,20:09,2,20:26,0,NA,7,02:03,0,NA,1,22:52,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
07-02-2016,2016,IGI Airport,0,NA,1,19:15,0,NA,9,18:23,5,09:20,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
18-10-2008,2008,IGI Airport,1,23:09,2,22:24,0,NA,11,02:21,6,19:02,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
09-03-2022,2022,IGI Airport,0,NA,1,23:08,0,NA,9,18:20,5,12:58,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
25-04-2023,2023,IGI Airport,1,01:59,2,20:24,0,NA,11,19:22,6,19:15,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
25-05-2017,2017,IGI Airport,0,NA,1,20:26,0,NA,9,20:31,5,12:10,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
11-01-2022,2022,IGI Airport,1,03:37,2,19:21,0,NA,11,21:23,6,12:19,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
16-09-2015,2015,IGI Airport,0,NA,1,19:05,0,NA,9,18:36,5,13:33,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
23-09-2016,2016,IGI Airport,1,04:01,2,21:32,0,NA,11,21:50,6,12:08,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
01-04-2014,2014,IGI Airport,1,02:54,2,21:57,0,NA,7,22:52,0,NA,1,18:50,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
11-06-2008,2008,IGI Airport,1,21:30,2,18:53,0,NA,7,21:18,0,NA,1,21:19,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
13-04-2020,2020,IGI Airport,1,23:02,2,23:35,0,NA,11,01:17,6,12:20,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
16-08-2005,2005,IGI Airport,1,21:34,2,23:18,0,NA,7,23:22,0,NA,1,22:09,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
12-08-2008,2008,IGI Airport,1,00:47,2,21:53,0,NA,7,22:41,0,NA,1,18:24,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
12-05-2007,2007,IGI Airport,0,NA,1,21:20,0,NA,9,19:38,5,16:48,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
26-06-2013,2013,IGI Airport,0,NA,1,21:55,0,NA,9,19:32,5,13:39,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
19-10-2010,2010,IGI Airport,1,20:36,2,21:16,0,NA,11,20:23,6,20:45,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
14-01-2010,2010,IGI Airport,0,NA,1,20:08,0,NA,9,18:13,5,11:35,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,15
07-06-2004,2004,IGI Airport,1,01:03,2,21:14,0,NA,11,21:27,6,14:03,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
19-02-2014,2014,IGI Airport,1,23:38,2,20:44,0,NA,11,23:35,6,18:22,0,NA,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,20
30-01-2021,2021,IGI Airport,1,01:25,2,19:45,0,NA,7,01:06,0,NA,1,23:37,0,NA,0,NA,100,0,290000,28.5562,77.1,1,1,,200.66,11
